vhod1-3,vhod1-2,vhod1-1,vhod2-3,vhod2-2,vhod2-1,izhod-3,izhod-2,izhod-1,izhod
-0.3330152698,-0.3364532208,-0.3398770729,-0.1374145477,-0.1543182173,-0.1716250167,8.50038824,7.226513336,5.908517239,4.545635987
-0.3364532208,-0.3398770729,-0.343286742,-0.1543182173,-0.1716250167,-0.1892605549,7.226513336,5.908517239,4.545635987,3.137254651
-0.3398770729,-0.343286742,-0.3466821446,-0.1716250167,-0.1892605549,-0.2071477438,5.908517239,4.545635987,3.137254651,1.68291273
-0.343286742,-0.3466821446,-0.3500631977,-0.1892605549,-0.2071477438,-0.2252070972,4.545635987,3.137254651,1.68291273,0.1823089423
-0.3466821446,-0.3500631977,-0.3534298189,-0.2071477438,-0.2252070972,-0.2433570413,3.137254651,1.68291273,0.1823089423,-1.364694597
-0.3500631977,-0.3534298189,-0.3567819265,-0.2252070972,-0.2433570413,-0.2615142347,1.68291273,0.1823089423,-1.364694597,-2.958068846
-0.3534298189,-0.3567819265,-0.360119439,-0.2433570413,-0.2615142347,-0.2795938973,0.1823089423,-1.364694597,-2.958068846,-4.597614957
-0.3567819265,-0.360119439,-0.3634422757,-0.2615142347,-0.2795938973,-0.2975101461,-1.364694597,-2.958068846,-4.597614957,-6.282962077
-0.360119439,-0.3634422757,-0.3667503564,-0.2795938973,-0.2975101461,-0.3151763382,-2.958068846,-4.597614957,-6.282962077,-8.013565822
-0.3634422757,-0.3667503564,-0.3700436015,-0.2975101461,-0.3151763382,-0.3325054176,-4.597614957,-6.282962077,-8.013565822,-9.788707462
-0.3667503564,-0.3700436015,-0.3733219319,-0.3151763382,-0.3325054176,-0.3494102663,-6.282962077,-8.013565822,-9.788707462,-11.60749379
-0.3700436015,-0.3733219319,-0.3765852691,-0.3325054176,-0.3494102663,-0.3658040571,-8.013565822,-9.788707462,-11.60749379,-13.46885771
-0.3733219319,-0.3765852691,-0.3798335351,-0.3494102663,-0.3658040571,-0.3816006083,-9.788707462,-11.60749379,-13.46885771,-15.37155953
-0.3765852691,-0.3798335351,-0.3830666526,-0.3658040571,-0.3816006083,-0.3967147366,-11.60749379,-13.46885771,-15.37155953,-17.31418897
-0.3798335351,-0.3830666526,-0.3862845446,-0.3816006083,-0.3967147366,-0.4110626096,-13.46885771,-15.37155953,-17.31418897,-19.29516782
-0.3830666526,-0.3862845446,-0.3894871351,-0.3967147366,-0.4110626096,-0.4245620943,-15.37155953,-17.31418897,-19.29516782,-21.31275341
-0.3862845446,-0.3894871351,-0.3926743482,-0.4110626096,-0.4245620943,-0.4371331013,-17.31418897,-19.29516782,-21.31275341,-23.36504266
-0.3894871351,-0.3926743482,-0.3958461089,-0.4245620943,-0.4371331013,-0.448697924,-19.29516782,-21.31275341,-23.36504266,-25.44997683
-0.3926743482,-0.3958461089,-0.3990023428,-0.4371331013,-0.448697924,-0.4591815696,-21.31275341,-23.36504266,-25.44997683,-27.565347
-0.3958461089,-0.3990023428,-0.4021429757,-0.448697924,-0.4591815696,-0.4685120829,-23.36504266,-25.44997683,-27.565347,-29.70880009
-0.3990023428,-0.4021429757,-0.4052679345,-0.4591815696,-0.4685120829,-0.4766208595,-25.44997683,-27.565347,-29.70880009,-31.87784562
-0.4021429757,-0.4052679345,-0.4083771462,-0.4685120829,-0.4766208595,-0.4834429491,-27.565347,-29.70880009,-31.87784562,-34.06986295
-0.4052679345,-0.4083771462,-0.4114705387,-0.4766208595,-0.4834429491,-0.4889173463,-29.70880009,-31.87784562,-34.06986295,-36.28210926
-0.4083771462,-0.4114705387,-0.4145480405,-0.4834429491,-0.4889173463,-0.4929872687,-31.87784562,-34.06986295,-36.28210926,-38.51172792
-0.4114705387,-0.4145480405,-0.4176095805,-0.4889173463,-0.4929872687,-0.4956004203,-34.06986295,-36.28210926,-38.51172792,-40.7557575
-0.4145480405,-0.4176095805,-0.4206550882,-0.4929872687,-0.4956004203,-0.49670924,-36.28210926,-38.51172792,-40.7557575,-43.01114125
-0.4176095805,-0.4206550882,-0.4236844938,-0.4956004203,-0.49670924,-0.4962711338,-38.51172792,-40.7557575,-43.01114125,-45.274737
-0.4206550882,-0.4236844938,-0.4266977282,-0.49670924,-0.4962711338,-0.4942486903,-40.7557575,-43.01114125,-45.274737,-47.54332756
-0.4236844938,-0.4266977282,-0.4296947226,-0.4962711338,-0.4942486903,-0.4906098767,-43.01114125,-45.274737,-47.54332756,-49.81363148
-0.4266977282,-0.4296947226,-0.4326754091,-0.4942486903,-0.4906098767,-0.4853282182,-45.274737,-47.54332756,-49.81363148,-52.08231415
-0.4296947226,-0.4326754091,-0.4356397202,-0.4906098767,-0.4853282182,-0.4783829556,-47.54332756,-49.81363148,-52.08231415,-54.34599922
-0.4326754091,-0.4356397202,-0.438587589,-0.4853282182,-0.4783829556,-0.4697591841,-49.81363148,-52.08231415,-54.34599922,-56.60128035
-0.4356397202,-0.438587589,-0.4415189493,-0.4783829556,-0.4697591841,-0.4594479707,-52.08231415,-54.34599922,-56.60128035,-58.84473314
-0.438587589,-0.4415189493,-0.4444337355,-0.4697591841,-0.4594479707,-0.4474464504,-54.34599922,-56.60128035,-58.84473314,-61.07292725
-0.4415189493,-0.4444337355,-0.4473318826,-0.4594479707,-0.4474464504,-0.4337579001,-56.60128035,-58.84473314,-61.07292725,-63.2824387
-0.4444337355,-0.4473318826,-0.4502133261,-0.4474464504,-0.4337579001,-0.4183917911,-58.84473314,-61.07292725,-63.2824387,-65.46986226
-0.4473318826,-0.4502133261,-0.4530780024,-0.4337579001,-0.4183917911,-0.4013638183,-61.07292725,-63.2824387,-65.46986226,-67.6318239
-0.4502133261,-0.4530780024,-0.455925848,-0.4183917911,-0.4013638183,-0.3826959074,-63.2824387,-65.46986226,-67.6318239,-69.76499326
-0.4530780024,-0.455925848,-0.4587568006,-0.4013638183,-0.3826959074,-0.3624161987,-65.46986226,-67.6318239,-69.76499326,-71.86609606
-0.455925848,-0.4587568006,-0.4615707982,-0.3826959074,-0.3624161987,-0.3405590085,-67.6318239,-69.76499326,-71.86609606,-73.93192647
-0.4587568006,-0.4615707982,-0.4643677793,-0.3624161987,-0.3405590085,-0.3171647672,-69.76499326,-71.86609606,-73.93192647,-75.95935934
-0.4615707982,-0.4643677793,-0.4671476834,-0.3405590085,-0.3171647672,-0.2922799353,-71.86609606,-73.93192647,-75.95935934,-77.94536227
-0.4643677793,-0.4671476834,-0.4699104502,-0.3171647672,-0.2922799353,-0.2659568962,-73.93192647,-75.95935934,-77.94536227,-79.88700741
-0.4671476834,-0.4699104502,-0.4726560204,-0.2922799353,-0.2659568962,-0.2382538273,-75.95935934,-77.94536227,-79.88700741,-81.78148312
-0.4699104502,-0.4726560204,-0.475384335,-0.2659568962,-0.2382538273,-0.2092345493,-77.94536227,-79.88700741,-81.78148312,-83.62610523
-0.4726560204,-0.475384335,-0.4780953358,-0.2382538273,-0.2092345493,-0.1789683536,-79.88700741,-81.78148312,-83.62610523,-85.41832794
-0.475384335,-0.4780953358,-0.4807889653,-0.2092345493,-0.1789683536,-0.1475298094,-81.78148312,-83.62610523,-85.41832794,-87.15575446
-0.4780953358,-0.4807889653,-0.4834651664,-0.1789683536,-0.1475298094,-0.11499855,-83.62610523,-85.41832794,-87.15575446,-88.83614706
-0.4807889653,-0.4834651664,-0.4861238828,-0.1475298094,-0.11499855,-0.08145904013,-85.41832794,-87.15575446,-88.83614706,-90.45743679
-0.4834651664,-0.4861238828,-0.4887650588,-0.11499855,-0.08145904013,-0.04700032403,-87.15575446,-88.83614706,-90.45743679,-92.01773261
-0.4861238828,-0.4887650588,-0.4913886394,-0.08145904013,-0.04700032403,-0.01171575557,-88.83614706,-90.45743679,-92.01773261,-93.51533004
-0.4887650588,-0.4913886394,-0.4939945699,-0.04700032403,-0.01171575557,0.0242972886,-90.45743679,-92.01773261,-93.51533004,-94.94871917
-0.4913886394,-0.4939945699,-0.4965827968,-0.01171575557,0.0242972886,0.06093771215,-92.01773261,-93.51533004,-94.94871917,-96.31659214
-0.4939945699,-0.4965827968,-0.4991532667,0.0242972886,0.06093771215,0.0981010173,-93.51533004,-94.94871917,-96.31659214,-97.6178499
-0.4965827968,-0.4991532667,-0.5017059271,0.06093771215,0.0981010173,0.1356796371,-94.94871917,-96.31659214,-97.6178499,-98.85160841
-0.4991532667,-0.5017059271,-0.5042407262,0.0981010173,0.1356796371,0.1735632807,-96.31659214,-97.6178499,-98.85160841,-100.017204
-0.5017059271,-0.5042407262,-0.5067576126,0.1356796371,0.1735632807,0.2116392904,-97.6178499,-98.85160841,-100.017204,-101.1141983
-0.5042407262,-0.5067576126,-0.5092565358,0.1735632807,0.2116392904,0.249793009,-98.85160841,-100.017204,-101.1141983,-102.1423819
-0.5067576126,-0.5092565358,-0.5117374457,0.2116392904,0.249793009,0.287908157,-100.017204,-101.1141983,-102.1423819,-103.1017779
-0.5092565358,-0.5117374457,-0.5142002931,0.249793009,0.287908157,0.325867217,-101.1141983,-102.1423819,-103.1017779,-103.9926443
-0.5117374457,-0.5142002931,-0.5166450292,0.287908157,0.325867217,0.3635518257,-102.1423819,-103.1017779,-103.9926443,-104.8154758
-0.5142002931,-0.5166450292,-0.5190716059,0.325867217,0.3635518257,0.4008431701,-103.1017779,-103.9926443,-104.8154758,-105.5710043
-0.5166450292,-0.5190716059,-0.521479976,0.3635518257,0.4008431701,0.4376223888,-103.9926443,-104.8154758,-105.5710043,-106.2601994
-0.5190716059,-0.521479976,-0.5238700926,0.4008431701,0.4376223888,0.4737709748,-104.8154758,-105.5710043,-106.2601994,-106.8842677
-0.521479976,-0.5238700926,-0.5262419097,0.4376223888,0.4737709748,0.5091711799,-105.5710043,-106.2601994,-106.8842677,-107.4446511
-0.5238700926,-0.5262419097,-0.5285953817,0.4737709748,0.5091711799,0.5437064189,-106.2601994,-106.8842677,-107.4446511,-107.9430244
-0.5262419097,-0.5285953817,-0.530930464,0.5091711799,0.5437064189,0.5772616717,-106.8842677,-107.4446511,-107.9430244,-108.3812925
-0.5285953817,-0.530930464,-0.5332471122,0.5437064189,0.5772616717,0.6097238824,-107.4446511,-107.9430244,-108.3812925,-108.761586
-0.530930464,-0.5332471122,-0.535545283,0.5772616717,0.6097238824,0.6409823541,-107.9430244,-108.3812925,-108.761586,-109.0862572
-0.5332471122,-0.535545283,-0.5378249335,0.6097238824,0.6409823541,0.6709291371,-108.3812925,-108.761586,-109.0862572,-109.3578737
-0.535545283,-0.5378249335,-0.5400860215,0.6409823541,0.6709291371,0.6994594104,-108.761586,-109.0862572,-109.3578737,-109.5792129
-0.5378249335,-0.5400860215,-0.5423285055,0.6709291371,0.6994594104,0.7264718542,-109.0862572,-109.3578737,-109.5792129,-109.7532548
-0.5400860215,-0.5423285055,-0.5445523445,0.6994594104,0.7264718542,0.7518690122,-109.3578737,-109.5792129,-109.7532548,-109.8831738
-0.5423285055,-0.5445523445,-0.5467574985,0.7264718542,0.7518690122,0.775557643,-109.5792129,-109.7532548,-109.8831738,-109.972331
-0.5445523445,-0.5467574985,-0.5489439277,0.7518690122,0.775557643,0.7974490582,-109.7532548,-109.8831738,-109.972331,-110.0242646
-0.5467574985,-0.5489439277,-0.5511115934,0.775557643,0.7974490582,0.8174594475,-109.8831738,-109.972331,-110.0242646,-110.0426805
-0.5489439277,-0.5511115934,-0.5532604572,0.7974490582,0.8174594475,0.8355101882,-109.972331,-110.0242646,-110.0426805,-110.0314415
-0.5511115934,-0.5532604572,-0.5553904816,0.8174594475,0.8355101882,0.8515281386,-110.0242646,-110.0426805,-110.0314415,-109.9945567
-0.5532604572,-0.5553904816,-0.5575016296,0.8355101882,0.8515281386,0.8654459144,-110.0426805,-110.0314415,-109.9945567,-109.9361697
-0.5553904816,-0.5575016296,-0.5595938651,0.8515281386,0.8654459144,0.8772021471,-110.0314415,-109.9945567,-109.9361697,-109.860547
-0.5575016296,-0.5595938651,-0.5616671523,0.8654459144,0.8772021471,0.8867417222,-109.9945567,-109.9361697,-109.860547,-109.7720651
-0.5595938651,-0.5616671523,-0.5637214564,0.8772021471,0.8867417222,0.8940159989,-109.9361697,-109.860547,-109.7720651,-109.6751974
-0.5616671523,-0.5637214564,-0.5657567431,0.8867417222,0.8940159989,0.8989830071,-109.860547,-109.7720651,-109.6751974,-109.5745016
-0.5637214564,-0.5657567431,-0.5677729788,0.8940159989,0.8989830071,0.9016076247,-109.7720651,-109.6751974,-109.5745016,-109.4746053
-0.5657567431,-0.5677729788,-0.5697701305,0.8989830071,0.9016076247,0.9018617309,-109.6751974,-109.5745016,-109.4746053,-109.3801923
-0.5677729788,-0.5697701305,-0.571748166,0.9016076247,0.9018617309,0.8997243373,-109.5745016,-109.4746053,-109.3801923,-109.2959881
-0.5697701305,-0.571748166,-0.5737070536,0.9018617309,0.8997243373,0.895181696,-109.4746053,-109.3801923,-109.2959881,-109.2267459
-0.571748166,-0.5737070536,-0.5756467625,0.8997243373,0.895181696,0.888227383,-109.3801923,-109.2959881,-109.2267459,-109.1772314
-0.5737070536,-0.5756467625,-0.5775672622,0.895181696,0.888227383,0.878862358,-109.2959881,-109.2267459,-109.1772314,-109.1522084
-0.5756467625,-0.5775672622,-0.5794685233,0.888227383,0.878862358,0.867094999,-109.2267459,-109.1772314,-109.1522084,-109.156424
-0.5775672622,-0.5794685233,-0.5813505168,0.878862358,0.867094999,0.8529411133,-109.1772314,-109.1522084,-109.156424,-109.1945933
-0.5794685233,-0.5813505168,-0.5832132143,0.867094999,0.8529411133,0.8364239225,-109.1522084,-109.156424,-109.1945933,-109.2713851
-0.5813505168,-0.5832132143,-0.5850565883,0.8529411133,0.8364239225,0.8175740238,-109.156424,-109.1945933,-109.2713851,-109.3914069
-0.5832132143,-0.5850565883,-0.5868806119,0.8364239225,0.8175740238,0.7964293255,-109.1945933,-109.2713851,-109.3914069,-109.55919
-0.5850565883,-0.5868806119,-0.5886852588,0.8175740238,0.7964293255,0.7730349587,-109.2713851,-109.3914069,-109.55919,-109.7791759
-0.5868806119,-0.5886852588,-0.5904705033,0.7964293255,0.7730349587,0.7474431646,-109.3914069,-109.55919,-109.7791759,-110.0557011
-0.5886852588,-0.5904705033,-0.5922363206,0.7730349587,0.7474431646,0.7197131574,-109.55919,-109.7791759,-110.0557011,-110.3929837
-0.5904705033,-0.5922363206,-0.5939826864,0.7474431646,0.7197131574,0.6899109636,-109.7791759,-110.0557011,-110.3929837,-110.7951099
-0.5922363206,-0.5939826864,-0.5957095771,0.7197131574,0.6899109636,0.658109239,-110.0557011,-110.3929837,-110.7951099,-111.2660201
-0.5939826864,-0.5957095771,-0.5974169698,0.6899109636,0.658109239,0.6243870619,-110.3929837,-110.7951099,-111.2660201,-111.8094969
-0.5957095771,-0.5974169698,-0.5991048422,0.658109239,0.6243870619,0.5888297055,-110.7951099,-111.2660201,-111.8094969,-112.429152
-0.5974169698,-0.5991048422,-0.6007731728,0.6243870619,0.5888297055,0.5515283888,-111.2660201,-111.8094969,-112.429152,-113.1284148
-0.5991048422,-0.6007731728,-0.6024219407,0.5888297055,0.5515283888,0.5125800068,-111.8094969,-112.429152,-113.1284148,-113.9105206
-0.6007731728,-0.6024219407,-0.6040511255,0.5515283888,0.5125800068,0.4720868416,-112.429152,-113.1284148,-113.9105206,-114.7785003
-0.6024219407,-0.6040511255,-0.6056607078,0.5125800068,0.4720868416,0.4301562551,-113.1284148,-113.9105206,-114.7785003,-115.7351699
-0.6040511255,-0.6056607078,-0.6072506687,0.4720868416,0.4301562551,0.386900364,-113.9105206,-114.7785003,-115.7351699,-116.7831211
-0.6056607078,-0.6072506687,-0.60882099,0.4301562551,0.386900364,0.3424356981,-114.7785003,-115.7351699,-116.7831211,-117.9247127
-0.6072506687,-0.60882099,-0.610371654,0.386900364,0.3424356981,0.2968828436,-115.7351699,-116.7831211,-117.9247127,-119.162062
-0.60882099,-0.610371654,-0.6119026439,0.3424356981,0.2968828436,0.2503660725,-116.7831211,-117.9247127,-119.162062,-120.4970378
-0.610371654,-0.6119026439,-0.6134139436,0.2968828436,0.2503660725,0.2030129586,-117.9247127,-119.162062,-120.4970378,-121.9312537
-0.6119026439,-0.6134139436,-0.6149055375,0.2503660725,0.2030129586,0.1549539819,-119.162062,-120.4970378,-121.9312537,-123.4660623
-0.6134139436,-0.6149055375,-0.6163774106,0.2030129586,0.1549539819,0.1063221233,-120.4970378,-121.9312537,-123.4660623,-125.1025503
-0.6149055375,-0.6163774106,-0.6178295489,0.1549539819,0.1063221233,0.05725244988,-121.9312537,-123.4660623,-125.1025503,-126.8415341
-0.6163774106,-0.6178295489,-0.6192619388,0.1063221233,0.05725244988,0.007881692432,-123.4660623,-125.1025503,-126.8415341,-128.6835565
-0.6178295489,-0.6192619388,-0.6206745675,0.05725244988,0.007881692432,-0.04165218251,-125.1025503,-126.8415341,-128.6835565,-130.6288846
-0.6192619388,-0.6206745675,-0.6220674227,0.007881692432,-0.04165218251,-0.09121040583,-126.8415341,-128.6835565,-130.6288846,-132.6775077
-0.6206745675,-0.6220674227,-0.623440493,-0.04165218251,-0.09121040583,-0.140653842,-128.6835565,-130.6288846,-132.6775077,-134.8291368
-0.6220674227,-0.623440493,-0.6247937675,-0.09121040583,-0.140653842,-0.1898434271,-130.6288846,-132.6775077,-134.8291368,-137.083205
-0.623440493,-0.6247937675,-0.6261272361,-0.140653842,-0.1898434271,-0.2386406071,-132.6775077,-134.8291368,-137.083205,-139.4388679
-0.6247937675,-0.6261272361,-0.6274408893,-0.1898434271,-0.2386406071,-0.2869077749,-134.8291368,-137.083205,-139.4388679,-141.8950061
-0.6261272361,-0.6274408893,-0.6287347182,-0.2386406071,-0.2869077749,-0.3345087049,-137.083205,-139.4388679,-141.8950061,-144.4502277
-0.6274408893,-0.6287347182,-0.6300087146,-0.2869077749,-0.3345087049,-0.3813089832,-139.4388679,-141.8950061,-144.4502277,-147.1028718
-0.6287347182,-0.6300087146,-0.6312628712,-0.3345087049,-0.3813089832,-0.4271764321,-141.8950061,-144.4502277,-147.1028718,-149.8510133
-0.6300087146,-0.6312628712,-0.6324971811,-0.3813089832,-0.4271764321,-0.4719815283,-144.4502277,-147.1028718,-149.8510133,-152.6924679
-0.6312628712,-0.6324971811,-0.633711638,-0.4271764321,-0.4719815283,-0.5155978117,-147.1028718,-149.8510133,-152.6924679,-155.6247984
-0.6324971811,-0.633711638,-0.6349062366,-0.4719815283,-0.5155978117,-0.5579022851,-149.8510133,-152.6924679,-155.6247984,-158.6453217
-0.633711638,-0.6349062366,-0.6360809721,-0.5155978117,-0.5579022851,-0.5987758027,-152.6924679,-155.6247984,-158.6453217,-161.7511162
-0.6349062366,-0.6360809721,-0.6372358402,-0.5579022851,-0.5987758027,-0.6381034452,-155.6247984,-158.6453217,-161.7511162,-164.9390306
-0.6360809721,-0.6372358402,-0.6383708375,-0.5987758027,-0.6381034452,-0.6757748828,-158.6453217,-161.7511162,-164.9390306,-168.2056929
-0.6372358402,-0.6383708375,-0.6394859612,-0.6381034452,-0.6757748828,-0.7116847218,-161.7511162,-164.9390306,-168.2056929,-171.5475202
-0.6383708375,-0.6394859612,-0.6405812091,-0.6757748828,-0.7116847218,-0.7457328358,-164.9390306,-168.2056929,-171.5475202,-174.9607295
-0.6394859612,-0.6405812091,-0.6416565797,-0.7116847218,-0.7457328358,-0.7778246794,-168.2056929,-171.5475202,-174.9607295,-178.4413486
-0.6405812091,-0.6416565797,-0.6427120723,-0.7457328358,-0.7778246794,-0.8078715837,-171.5475202,-174.9607295,-178.4413486,-181.985228
-0.6416565797,-0.6427120723,-0.6437476866,-0.7778246794,-0.8078715837,-0.8357910325,-174.9607295,-178.4413486,-181.985228,-185.5880531
-0.6427120723,-0.6437476866,-0.6447634232,-0.8078715837,-0.8357910325,-0.8615069185,-178.4413486,-181.985228,-185.5880531,-189.2453572
-0.6437476866,-0.6447634232,-0.6457592833,-0.8357910325,-0.8615069185,-0.8849497776,-181.985228,-185.5880531,-189.2453572,-192.9525346
-0.6447634232,-0.6457592833,-0.6467352686,-0.8615069185,-0.8849497776,-0.9060570027,-185.5880531,-189.2453572,-192.9525346,-196.7048545
-0.6457592833,-0.6467352686,-0.6476913817,-0.8849497776,-0.9060570027,-0.9247730338,-189.2453572,-192.9525346,-196.7048545,-200.4974747
-0.6467352686,-0.6476913817,-0.6486276257,-0.9060570027,-0.9247730338,-0.9410495253,-192.9525346,-196.7048545,-200.4974747,-204.3254566
-0.6476913817,-0.6486276257,-0.6495440044,-0.9247730338,-0.9410495253,-0.9548454899,-196.7048545,-200.4974747,-204.3254566,-208.1837796
-0.6486276257,-0.6495440044,-0.6504405224,-0.9410495253,-0.9548454899,-0.9661274174,-200.4974747,-204.3254566,-208.1837796,-212.067356
